CUNumber,CUName,City,State,URL
66779,OSHKOSH COMMUNITY,OSHKOSH,WI,http://www.oshkoshcommunitycu.com
66787,MUNICIPAL EMPL.CREDIT UNION OF BALT,BALTIMORE,MD,https://www.mecu.com
66788,SAN JOAQUIN POWER EMPLOYEES,FRESNO,CA,http://www.sjpecu.org
66798,FORWARD FINANCIAL,NIAGARA,WI,http://www.forwardfinancialcu.com
66818,FIRST COMMUNITY,Houston,TX,http://FCCU.org
66819,ATHOL,Athol,MA,http://www.atholcreditunion.com
66824,FREEDOM,SPRINGFIELD,MA,http://www.freedom.coop
66834,ROYAL,EAU CLAIRE,WI,http://www.rcu.org
66835,DAY AIR,Kettering,OH,HTTP://WWW.DAYAIR.ORG
66840,CODE,Dayton,OH,http://www.codecu.org
66841,NUMERICA,Spokane Valley,WA,https://www.numericacu.com
66844,CLOVERBELT,Wausau,WI,http://www.ccuwausau.com
66847,EAGLE COMMUNITY,Foothill Ranch,CA,http://www.eaglecu.org
66848,COVANTAGE,Antigo,WI,http://www.covantagecu.org
66851,UNISON,Kaukauna,WI,HTTP://WWW.UNISONCU.ORG
66854,WNC COMMUNITY  CU,Waynesville,NC,http://wncccu.org
66856,CS,Catawba,NC,https://www.csnccreditunion.org
66857,GERMANIA,Brenham,TX,http://www.germaniacreditunion.com
66860,GREATER CLEVELAND COMMUNITY,Cleveland,OH,http://www.greaterclevcu.com
66862,M.E. EMPLOYEES,WAUSAU,WI,HTTP://MEECU.ORG
66865,CAPITAL,Green Bay,WI,http://www.capitalcu.com
66867,LEADING EDGE,Worthington,MN,http://www.leadingedgecu.org
66872,KOHLER,Sheboygan,WI,http://www.kohlercu.com
66877,TEACHERS,BELOIT,WI,http://www.tcubeloit.org
66878,MCU FINANCIAL CENTER,Mount Pleasant,WI,http://www.mcucreditunion.com
66880,ENTERPRISE,Brookfield,WI,http://www.enterprisecu.com
66886,TEN,NASHVILLE,TN,https://www.tencu.com
66899,RICHMOND VIRGINIA FIRE POLICE CREDI,Richmond,VA,http://WWW.FirePoliceCU.Org
66913,HAMPTON ROADS EDUC CREDIT UNION INC,HAMPTON,VA,HTTP://WWW.HRECU.ORG
66924,VALLEYSTAR,Martinsville,VA,http://www.valleystar.org
66929,CREDIT UNION OF RICHMOND INCORPORAT,Richmond,VA,https://www.curich.org
66933,AUGUSTA HEALTH CARE CREDIT UNION,FISHERSVILLE,VA,https://www.ahccu.com
66942,PFD FIREFIGHTERS CREDIT UNION INC.,Portsmouth,VA,http://www.pfdcu.com
66954,LOUDOUN CREDIT UNION,Leesburg,VA,http://www.loudouncu.com
66956,"NORTHERN STAR CREDIT UNION, INC.",Portsmouth,VA,http://www.nstarcu.org
66965,"BEACON CREDIT UNION, INCORPORATED",Lynchburg,VA,http://www.mybcu.org
66967,JACKSON RIVER COMMUNITY,Covington,VA,http://www.jrccu.org
66970,NEWPORT NEWS MUN. EMP CREDIT UNION,Newport News,VA,http://www.nnmecu.org
66973,DOMINION ENERGY CREDIT UNION,North Chesterfi,VA,http://www.dominionenergycu.org
66975,P W C EMPLOYEES CREDIT UNION,Woodbridge,VA,http://www.pwcecu.org
66980,SOUTHERN,Chattanooga,TN,http://www.southerncu.com
66983,CO-OP,Black River Fal,WI,http://www.coopcu.com
66998,BLACKHAWK COMMUNITY,Janesville,WI,http://www.BHCCU.org
66999,LAKEWOOD,Rib Lake,WI,http://www.lakewoodcu.org
67000,BROKAW,Weston,WI,https://www.brokawcu.com
67003,BRANTWOOD,Brantwood,WI,http://www.brantwoodcu.com
67005,NATIONAL J. A. C. L.,SALT LAKE CITY,UT,http://www.jaclcu.com
67009,UNITED LABOR,Raytown,MO,http://UNITEDLABORCU.ORG
67012,1ST COMMUNITY,SPARTA,WI,http://www.1stccu.com
67017,N.E.W.,Oconto Falls,WI,http://www.newcu.org
67021,NORTHEAST COMMUNITY,ELIZABETHTON,TN,http://www.BeMyCU.org
67022,1ST CLASS EXPRESS,WAUKESHA,WI,
67024,MT. ZION,ZION,IL,
67056,P & S,SALT LAKE CITY,UT,http://www.pandscu.org
67066,MARSHFIELD MEDICAL CENTER,Marshfield,WI,http://www.mmccu.com
67076,UTAH HERITAGE,Moroni,UT,http://www.utahheritagecu.org
67078,HOLLYFRONTIER EMPLOYEE'S,West Bountiful,UT,
67079,FIREFIGHTERS,Salt Lake City,UT,https://www.firefighterscu.com
67096,GOLDEN RULE COMMUNITY,RIPON,WI,http://www.goldenrulecu.org
67108,PRESTO LEWISTON EMPLOYEES,Lewiston,UT,
67110,PROVO POLICE & FIRE DEPT.,Provo,UT,
67127,EDUCATION 1ST,OGDEN,UT,http://www.E1cu.org
67129,FREEDOM,Provo,UT,https://www.freedomcu.com/
67130,SOUTH SANPETE,Manti,UT,
67132,UTAH POWER,Murray,UT,http://www.utahpowercu.org
67140,BECKSTRAND AND ASSOCIATES,Salt Lake City,UT,
67146,NEBO,Springville,UT,http://www.nebocreditunion.org
67147,PACIFIC HORIZON,Springville,UT,http://www.pacifichorizoncu.com
67149,S E A,Richfield,UT,
67153,MEMBERS FIRST,Brigham City,UT,https://memfirstcu.com
67156,UINTAH,VERNAL,UT,
67160,KINGS PEAK,Roosevelt,UT,http://www.kingspeakcu.com
67163,SAN JUAN,BLANDING,UT,http://SANJUANCU.COM
67173,SUPERIOR CHOICE,Superior,WI,http://www.superiorchoice.com
67176,FOND DU LAC,Fond du Lac,WI,http://www.fdlcu.com
67178,ACCESS COMMUNITY,Amarillo,TX,http://www.accesscreditunion.com
67181,FOOTHILLS,Wheat Ridge,CO,http://www.foothills-cu.com
67183,RIPCO,Rhinelander,WI,http://www.ripco.org
67184,FORT COMMUNITY,FORT ATKINSON,WI,http://www.fortcommunity.com
67185,FIRST CHOICE COMMUNITY,Knoxville,TN,http://www.firstchoiceccu.org
67187,QUANTUM,Wichita,KS,http://www.theq.org
67190,SUMMIT,Cottage Grove,WI,http://www.summitcreditunion.com
67195,ARSENAL,Arnold,MO,http://www.arsenalcu.com
67196,PARK CITY,Merrill,WI,HTTP://WWW.PARKCITYCU.ORG
67197,JACK DANIEL EMPLOYEES,LYNCHBURG,TN,http://www.jdecu.org
67200,OAKDALE,Tomah,WI,http://www.oakdalecu.coop
67201,WHITE RIVER,Enumclaw,WA,http://www.whiterivercu.com
67208,WESTBY CO-OP,WESTBY,WI,https://www.WCCUCREDITUNION.COOP
67214,FIRST COMMUNITY CU OF BELOIT,BELOIT,WI,http://www.firstccu.com
67222,THE STATE,CHARLESTON,WV,http://WWW.WVPECU.ORG
67226,CREDIT UNION OF THE ROCKIES,Golden,CO,http://www.cu-rockies.org
67237,SUPERIOR MUNICIPAL EMPLOYEES,SUPERIOR,WI,
67238,GLACIER HILLS,WEST BEND,WI,http://www.glacierhills.com
67240,NORTHWOODS COMMUNITY,Park Falls,WI,HTTP://WWW.NORTHWOODSCU.COM
67243,ATHENS AREA,ATHENS,WI,http://www.athensareacu.com
67248,UNITEDONE,Manitowoc,WI,http://www.unitedone.org
67251,OPPORTUNITIES,Winooski,VT,http://www.oppsvt.org
67252,EMBLEM,GADSDEN,AL,http://emblemcu.com
67262,NORTHWEST PLUS,Everett,WA,http://www.nwpluscu.com
67263,BELL,HUTCHINSON,KS,http://www.bellcu.com
67264,HORIZON,Spokane Valley,WA,http://www.hzcu.org
67269,RHODE ISLAND,Providence,RI,http://www.ricreditunion.org
67270,WESTERLY COMMUNITY,Wakefield,RI,http://www.westerlyccu.com
67278,COASTAL1 ,Pawtucket,RI,https://www.coastal1.org
67290,COMMUNITY FIRST CREDIT UNION OF FLO,JACKSONVILLE,FL,http://www.communityfirstfl.org
67297,SPACE COAST,Melbourne,FL,http://www.sccu.com
67309,1ST STREET,SARASOTA,FL,http://www.1streetcu.com
67316,ALIVE,Jacksonville,FL,http://www.alivecu.coop
67318,POMPANO BEACH CITY EMP.,POMPANO BEACH,FL,http://WWW.PBECU.COM
67319,PRIORITY,Orlando,FL,http://www.prioritycu.org
67323,CITY-COUNTY EMPLOYEES,CLEARWATER,FL,http://www.ccecu.org
67327,SHAW-ROSS EMPLOYEES,Miami,FL,
67329,ENVISION,Tallahassee,FL,http://www.envisioncu.com
67330,MIAMI POSTAL SERVICE,Miami,FL,http://www.mpscu.org
67332,SUN,Hollywood,FL,http://www.suncu.org
67334,JACKSON COUNTY TEACHERS,MARIANNA,FL,http://www.jacksoncountytcu.com
67336,ECU,LARGO,FL,http://www.ecucreditunion.com
67337,FLORIDA WEST COAST,BRANDON,FL,http://www.FWCCU.COM
67338,ELECTRICIANS' LOCAL 349,MIAMI,FL,http://www.local349cu.org
67340,BROOKLINE MUNICIPAL,BROOKLINE,MA,http://www.BROOKLINECU.COM
67341,JEFFERSON COUNTY TEACHERS,Monticello,FL,http://jctcuonline.org
67342,CONNECT CREDIT UNION,Fort lauderdale,FL,http://www.connectcu.org
67344,INSIGHT,WINTER SPRINGS,FL,http://www.insightcreditunion.com
67347,BRIGHTSTAR,Hollywood,FL,http://www.bscu.org
67348,UNIVERSITY,MIAMI,FL,http://WWW.UCUMIAMI.ORG
67349,ADVENTHEALTH,Altamonte Sprin,FL,http://www.ahcu.cc
67352,JEANNE D'ARC,LOWELL,MA,http://www.jdcu.com
67354,GLYNN COUNTY FEDERAL EMPLOYEES,BRUNSWICK,GA,https://www.glyncofecu.org
67364,SAVANNAH POSTAL,Savannah,GA,http://savannahpostalcu.com
67367,CGR,Macon,GA,http://www.cgrcu.org
67371,CORE,Statesboro,GA,HTTPS://WWW.CORECU.ORG
67382,GENUINE PARTS,Norcross,GA,http://www.gpcu.net
67383,CREDIT UNION OF ATLANTA,Atlanta,GA,http://www.cuatlanta.org
67388,MUTUAL SAVINGS,Atlanta,GA,http://mutualsavingscu.org
67389,ATLANTA POSTAL,ATLANTA,GA,http://www.apcu.com
67390,GEORGIA'S OWN,Atlanta,GA,http://www.georgiasown.org
67395,NORTH GEORGIA,Toccoa,GA,http://www.ngcu.org
67403,SOUTHERN PINE,Valdosta,GA,http://www.southernpinecu.org
67407,NAVARRO,Corsicana,TX,
67408,BRAZOS STAR,College Station,TX,http://www.brazosstarcu.com
67414,FEDERAL EMPLOYEES,TEXARKANA,TX,
67416,CENTEX CITIZENS,Mexia,TX,https://www.centexcitizenscu.com
67417,UNION PACIFIC EMPLOYEES,Beaumont,TX,
67425,CENTRAL TEXAS TEACHERS,Corsicana,TX,http://www.cttcu.com
67427,GALVESTON GOVERNMENT EMPLOYEES,La Marque,TX,http://www.ggecu.com
67428,PUBLIC EMPLOYEES,Austin,TX,http://www.pecutx.org
67431,CALHOUN LIBERTY,Blountstown,FL,http://www.calhounlibertycu.com
67432,ALLIANCE CREDIT UNION OF FLORIDA,Gainesville,FL,http://www.alliancecufl.org
67434,COMMUNITY SOUTH,CHIPLEY,FL,http://www.communitysouth.net
67436,MESQUITE,MESQUITE,TX,http://www.mesquitecu.org
67439,TXDOT,Abilene,TX,http://www.txdotcu.com
67440,ANGELINA COUNTY TEACHERS,Lufkin,TX,http://actcu.net
67441,CAPROCK SANTA FE,SLATON,TX,http://www.csfcu.com
67444,PRIORITY ONE CREDIT UNION,Sunrise,FL,http://www.priorityonefl.org
67446,ACU,Abilene,TX,http://acucreditunion.com
67452,TEXAS HEALTH,AUSTIN,TX,http://thcu.org
67456,EVERMAN PARKWAY,FORT WORTH,TX,https://www.epcreditunion.com
67458,WHARTON COUNTY TEACHERS,Wharton,TX,https://wctcu.org/
67465,TEXAS BAY,Houston,TX,https://www.texasbaycu.org
67468,HIGHWAY DISTRICT 2,Fort Worth,TX,http://www.dist2cu.com
67469,HIGHWAY DISTRICT 9,WACO,TX,https://www.hwydist9.com
67470,AMERICA'S,GARLAND,TX,http://WWW.AMERICASCU.ORG
67473,CONCHO VALLEY,San Angelo,TX,http://www.conchovalleycu.com
67474,HIGHWAY EMPLOYEES,Tyler,TX,
67475,MIDLAND MUNICIPAL EMPLOYEES,Midland,TX,
67477,SHARED RESOURCES,Pasadena,TX,http://www.srcu.net
67480,THD DISTRICT 17,Bryan,TX,
67481,ALLTRUST,Fairhaven,MA,http://www.alltrustcu.org
67483,1ST UNIVERSITY,Waco,TX,http://www.culink.net
67485,CORPUS CHRISTI S.P.,Corpus Christi,TX,http://www.ccspcu.com
67486,REED,HOUSTON,TX,HTTPS://WWW.REEDCREDITUNION.COM
67489,ANGELINA FEDERAL EMPLOYEES,Lufkin,TX,http://www.afecu.net
67490,TEXAS TELCOM,Dallas,TX,http://www.textelcu.org
67493,UNITED ENERGY,Humble,TX,http://www.unitedenergycu.com
67494,EDUCATION,Amarillo,TX,http://www.educationcu.com
67499,PARIS DISTRICT,Paris,TX,
67505,1ST CHOICE,ATLANTA,GA,http://www.1stchoicecu.org
67507,PRESTIGE COMMUNITY,Dallas,TX,https://www.prestigecu.org
67508,MEMBERS CHOICE,Houston,TX,http://www.mccu.com
67510,BRAZOS COMMUNITY,Liverpool,TX,https://www.brazosccu.org
67511,TEXAS DPS,Austin,TX,http://www.txdpscu.org
67512,STAR OF TEXAS,austin,TX,http://www.staroftexascu.org
67516,HOCKLEY COUNTY,Levelland,TX,http://www.hcsecu.org
67517,METRO MEDICAL,Dallas,TX,http://www.mmcu.com
67519,LINKAGE,WACO,TX,HTTP://WWW.LINKAGECU.COM
67520,SWEETEX,Longview,TX,
67521,GUARDIANS,WEST PALM BEACH,FL,http://www.Guardianscu.coop
67531,DEL RIO S.P.,DEL RIO,TX,
67532,FORT WORTH CITY,Fort Worth,TX,http://www.fwccu.org
67534,ODESSA EMPLOYEES,Odessa,TX,http://www.odessaecu.com
67535,DATCU,Corinth,TX,http://WWW.DATCU.ORG
67537,LCRA,Austin,TX,http://lcracu.org
67538,MEMBERSFIRST,Decatur,GA,http://www.membersfirstga.com
67541,LIBERTY BAY,Braintree,MA,https://www.lbcu.org
67542,FIRST PRIORITY,Abilene,TX,http://www.firstpriorityabilene.org
67544,BAYLOR HEALTH CARE SYSTEM,Dallas,TX,http://www.bhcscu.com
67545,MATAGORDA COUNTY,Bay City,TX,http://matagordaccu.com
67547,DALLAS U.P. EMPLOYEES,Dallas,TX,http://www.dupecu.org
67549,MIDWESTERN STATE UNIVERSITY,Wichita Falls,TX,http://www.mwsucu.com
67550,SOUTHWEST 66,ODESSA,TX,https://www.southwest66.com
67554,POSTEL FAMILY,Wichita Falls,TX,http://www.postelcu.com
67558,COMMUNITY CREDIT UNION OF LYNN,LYNN,MA,http://www.myccu.org
67563,HARRIS EMPLOYEES,Cordele,GA,
67564,THE WRIGHT,Toccoa,GA,https://wwwthewrightcu.org
67573,TEMPLE SANTA FE COMMUNITY,Temple,TX,https://www.tsfccu.com
67574,BEAUMONT COMMUNITY,Beaumont,TX,http://www.bmtccu.com
67576,COOPERATIVE TEACHERS,Tyler,TX,http://www.coopteachers.com
67578,NCE,CORPUS CHRISTI,TX,http://www.ncecreditunion.net
67579,TEX MEX,Laredo,TX,http://tmcu.com
67581,CABOT COMMUNITY,Pampa,TX,https://www.cabotccu.com
67587,UNITED,Tyler,TX,http://www.unitedcu.coop
67592,WEST TEXAS,Odessa,TX,http://www.westtexascu.com
67599,ALLCOM,Worcester,MA,http://www.allcomcu.org
67602,CEN TEX MANUFACTURING,Brownwood,TX,http://www.centexmfgcu.org
67604,TRAVIS COUNTY,Austin,TX,https://www.tccu.net/
67605,ST. ANNE'S,Fall River,MA,http://www.stannes.com
67608,UPS EMPLOYEES,MEMPHIS,TN,http://www.upscu.org
67609,FIRST BASIN,Odessa,TX,http://www.firstbasin.com
67611,EDUCATORS,WACO,TX,http://EDCU.COM
67612,SCOTT AND WHITE EMPLOYEES,Temple,TX,http://www.swecu.org
67615,WATERTOWN MUNICIPAL,WATERTOWN,MA,http://www.watertownmcu.com
67619,FIRST COMMUNITY,Chesterfield,MO,http://www.firstcommunity.com
67621,PAMPA MUNICIPAL,pampa,TX,
67622,AMERICAN BAPTIST ASSOCIATION,Angleton,TX,http://www.abacu.org
67624,OAK FARMS EMPLOYEES,HOUSTON,TX,http://www.ofecu.com
67625,SCHLUMBERGER EMPLOYEES,Sugar Land,TX,http://www.secu.slb.com
67627,HOUSTON HIGHWAY,Houston,TX,http://www.houstonhighwaycu.com
67630,MADISON EDUCATION ASSOC.,Madison,FL,http://madisoncuonline.org
67634,TRINITY VALLEY TEACHERS,Palestine,TX,http://www.tvtcu.com
67638,TYLER CITY EMPLOYEES,Tyler,TX,http://tylercityecu.com
67639,AMARILLO POSTAL EMPLOYEES,AMARILLO,TX,http://www.crunion.org
67641,LEHRER INTERESTS,GARWOOD,TX,
67642,MTCU,Midland,TX,http://mtcu.org
67644,FIRST CENTRAL,Waco,TX,http://www.firstcentralcu.com
67645,SERVICE 1ST,Greenville,TX,http://www.s1cu.org
67648,HOOSIER UNITED,Indianapolis,IN,http://www.hoosierunitedcu.com
67649,MEMBERS,Cleburne,TX,http://www.memberscreditunion.com
67651,INTERCORP,AMARILLO,TX,http://www.intercorpcu.com
67658,MEMBERS FIRST,Corpus Christi,TX,http://www.m1st.org
67660,SOUTHERN STAR,Houston,TX,http://www.southernstarcu.org
67661,VATAT,Austin,TX,https://www.vatatcu.org/
67664,COMMUNITYAMERICA,Lenexa,KS,http://www.cacu.com
67666,TNCONNECT,KNOXVILLE,TN,http://www.tnconnectcu.org
67668,FLORIDACENTRAL,Tampa,FL,https://www.floridacentralcu.com/
67669,CITY,DALLAS,TX,http://www.citycu.org
67681,NEIGHBORHOOD,Dallas,TX,http://www.myncu.com
67682,ATLAS,Hannibal,MO,
67683,WORCESTER FIRE DEPT.,WORCESTER,MA,http://www.wfdcu.org
67687,MACON FIREMEN'S,MACON,GA,
67688,MACON-BIBB EMPLOYEES CREDIT UNION,Macon,GA,http://maconbibbecu.org
67691,J C FEDERAL EMPLOYEES,Jefferson City,MO,
67695,ACADEMIC EMPLOYEES,Columbia,MO,http://www.academicecu.com
67700,HIGHWAY ALLIANCE,Jefferson city,MO,http://www.hacu4u.com
67701,GREATER EASTERN,Johnson City,TN,http://www.greatereastern.org
67703,DEXTER PUBLIC SCHOOLS,Dexter,MO,
67708,ST. JOSEPH TEACHERS',SAINT JOSEPH,MO,http://WWW.SJTCREDITUNION.COM
67709,QUINCY,Quincy,MA,https://www.qcu.org
67710,HAVERHILL FIRE DEPARTMENT,Haverhill,MA,http://www.hfdcu.com
67713,LAKESIDE,New Johnsonvill,TN,https://www.lcu.coop
67715,OUR LADY OF SNOWS,Henley,MO,
67716,SOUTHEAST MISSOURI COMMUNITY,Park Hills,MO,http://southeastcreditunion.com
67717,JAX FIRE,Jacksonville,FL,http://www.jaxfirecu.org
67720,US COMMUNITY,Nashville,TN,http://www.usccu.org
67725,FIRST CHOICE,WEST PALM BEACH,FL,http://www.firstchoicecu.org
67730,DILLON,Hutchinson,KS,http://www.DillonCU.com
67738,BCBST EMPLOYEES,CHATTANOOGA,TN,http://www.bcbstecu.com
67739,MISSOURI ELECTRIC COOPERATIVES EMPL,Jefferson City,MO,http://www.mececu.com
67741,CREDIT UNION FOR ROBERTSON COUNTY,Springfield,TN,http://www.tcurc.org
67747,SCENIC COMMUNITY,Hixson,TN,http://www.mysccu.com
67748,HERITAGE SOUTH COMMUNITY CU,Shelbyville,TN,http://www.heritagesouth.org
67749,HTM,HAVERHILL,MA,http://www.htmcreditunion.com
67750,ST. AUGUSTINE,Scott City,MO,
67757,YOUR BEST CREDIT UNION,Nashville,TN,https://www.yourbestcu.com/
67761,EAST TEXAS PROFESSIONAL,Longview,TX,http://www.etpcu.org
67762,MARTIN COUNTY COOPERATIVE,loogootee,IN,
67767,LOWELL FIREFIGHTERS,LOWELL,MA,http://www.lffcu.com
67770,MEMBERS 1ST,Saint Louis,MO,http://www.me1stcu.com
67776,BEACON FINANCIAL,Johnson City,TN,http://www.beaconfcu.org
67778,CITY EMPLOYEES,KNOXVILLE,TN,http://www.cecuknox.com
67779,P.I.A.S.,Brentwood,TN,http://www.piascu.org
67783,C & R,Clay Center,KS,http://www.candrcreditunion.com
67785,TOPEKA POLICE,TOPEKA,KS,https://www.toppdcu.com
67789,EMPLOYEE RESOURCES,LAWRENCEBURG,TN,http://www.ercu.org
67793,KNOX CO. EMPLOYEES,KNOXVILLE,TN,http://www.knoxcountyecu.com
67796,PROCTER & GAMBLE ST. LOUIS EMP.,Saint Louis,MO,
67797,ELLIS,ELLIS,KS,
67799,SALINA INTERPAROCHIAL,SALINA,KS,
67800,SALINA MUNICIPAL,SALINA,KS,
67801,STATIONERY,Saint Joseph,MO,http://www.stationerycreditunion.co
67804,VANTAGE,Saint Charles,MO,http://www.vcu.com
67812,MID PLAINS,GLASCO,KS,
67829,HUTCHINSON POSTAL & COMMUNITY,HUTCHINSON,KS,https://www.hutchpccu.com
67831,ALLEN HOSPITAL PERSONNEL,Waterloo,IA,
67835,TRANS TEXAS SOUTHWEST,San Angelo,TX,http://www.transtexas.coop
67836,SHARON & CRESCENT UNITED,SHARON,MA,http://www.scucu.com
67837,BOSTON FIREFIGHTERS,Dorchester,MA,http://www.bosfirecu.com
67840,LYNN POLICE,Lynn,MA,
67841,CITY OF BOSTON,South Boston,MA,http://www.cityofbostoncu.com
67855,TRI-COUNTY,GRINNELL,KS,
67856,CREDIT UNION OF DODGE CITY,Dodge City,KS,http://www.cudodge.com
67864,ST. MARY'S,MARLBOROUGH,MA,http://www.stmaryscu.org
67865,CAPITOL,Austin,TX,http://www.ccutx.org
67869,KEYSTONE,Tyler,TX,https://www.keystonecu.com
67872,ALPHA,Boston,MA,http://www.alphacu.com
67874,CHAMPIONS FIRST,Tallahassee,FL,http://www.championsfirst.org
67875,HOLYOKE,Holyoke,MA,http://www.holyokecu.com
67882,LYNN TEACHERS,LYNN,MA,http://www.lynnteacherscu.org
67890,LUSO-AMERICAN,Peabody,MA,http://www.luso-american.com
67891,CABOT BOSTON,Boston,MA,http://www.cbcu.com
67892,WORKMEN'S CIRCLE INCORPORATED,Savannah,GA,HTTP://WWW.WORKMENSCIRCLECU.COM
67894,FALL RIVER MUNICIPAL,Fall River,MA,http://www.frmcu.com
67902,GREATER SPRINGFIELD,SPRINGFIELD,MA,http://www.grscu.org
67911,PRIMESOURCE,Spokane,WA,HTTP://WWW.PRIMESOURCECU.ORG
67915,WESTEX COMMUNITY,Kermit,TX,https://www.wccu.net/
67921,LONG BEACH FIREMEN S,Long Beach,CA,https://www.lbfcu.org
67922,NASHVILLE POST OFFICE,NASHVILLE,TN,http://www.npocu.org
67924,CITY,Independence,MO,http://www.city-cu.com
67927,SMART FINANCIAL,Houston,TX,http://www.smartcu.org
67928,EECU,Fort Worth,TX,http://www.eecu.org
67933,CONTAINER MUTUAL,Fernandina Beac,FL,
67936,LEADCO COMMUNITY,Park Hills,MO,http://leadco.org
67937,DIXIE LINE,NASHVILLE,TN,http://www.dixieline.org
67938,OCALA COMMUNITY,OCALA,FL,HTTP://WWW.OCALACOMMUNITYCU.COM
67946,O.M.C. EMPLOYEES',CHARLESTON,TN,http://omcecu.com
67951,ALDEN,Chicopee,MA,http://www.aldencu.com
67955,ALLIANT,CHICAGO,IL,http://www.alliantcreditunion.org
67959,ST. JEAN'S,lynn,MA,http://www.stjeanscu.com
67963,CORPUS CHRISTI POSTAL EMPLOYEES,Corpus Christi,TX,http://ccpecu.com
67965,SPRINGFIELD STREET RAILWAY EMP.,SPRINGFIELD,MA,
67970,BOWATER EMPLOYEES,Calhoun,TN,http://www.bowaterecu.org
67971,TENNESSEE DEPARTMENT OF SAFETY,Nashville,TN,http://www.TDOSCU.COM
67972,CORNERSTONE FINANCIAL,Nashville,TN,http://www.bankcfcu.org
67974,COMMUNITY SERVICE,Huntsville,TX,http://www.cscutx.com
67976,APPLIANCE,CLEVELAND,TN,http://www.appliancecu.com
67979,M.P.D. COMMUNITY,Nashville,TN,http://WWW.MPDCU.ORG
67982,OLD HICKORY,Nashville,TN,http://www.ohcu.org
67993,FIVE COUNTY,Bath,ME,https://www.fivecounty.com
67995,KANSAS TEACHERS COMMUNITY,Pittsburg,KS,http://www.kstcu.org
68005,FREESTONE,Teague,TX,http://www.freestonecu.org
68008,CENTRAL VALLEY FIREFIGHTERS,FRESNO,CA,http://WWW.CVFIRECU.ORG
68010,ALPINE COMMUNITY,Alpine,TX,
68011,CORNER STONE,lancaster,TX,http://www.cornerstonecreditunion.n
68016,COAST 2 COAST FINANCIAL,TAMPA,FL,HTTP://WWW.C2CFCU.COM
68021,COMMUNITY RESOURCE,Baytown,TX,http://www.crcu.org
68038,EVERGREEN,PORTLAND,ME,http://www.egcu.org
68042,POWERNET,TAMPA,FL,http://www.powernetcu.org
68044,HOLY REDEEMER COMMUNITY OF SE WIS.,MILWAUKEE,WI,https://www.holyredeemerccu.com
68046,NAVEO,SOMERVILLE,MA,http://www.naveo.org
68052,CENTER CITY COMMUNITY,Buena Park,CA,http://www.CalAgCU.org
68053,SIERRA CENTRAL,Yuba City,CA,http://www.sierracentral.com
68057,HOMEFIELD,NORTH GRAFTON,MA,http://www.homefieldcu.com
68061,SOLARITY,Yakima,WA,http://www.solaritycu.org
68062,AMERICA'S CHRISTIAN,Glendora,CA,http://www.americaschristiancu.com
68069,CN/IC EMPLOYEES,MEMPHIS,TN,http://www.cnicecu.net
68071,ST. THOMAS,Nashville,TN,https://www.stthomascu.org
68073,HOLLEY,PARIS,TN,http://www.holleycreditunion.org
68077,MARYVILLE MUNICIPAL,MARYVILLE,TN,http://MMCUTN.COM
68085,KNOXVILLE TVA EMPLOYEES,Knoxville,TN,http://www.tvacreditunion.com
68095,EASTMAN,Kingsport,TN,https://www.ecu.org
68097,HAPPY VALLEY,ELIZABETHTON,TN,http://www.hvcu-tn.com
68098,KINGSTON TVA EMPLOYEES,Harriman,TN,
68100,SKYLINE,NASHVILLE,TN,http://www.skylinecreditunion.com
68101,TENNESSEE EMPLOYEES,Nashville,TN,http://www.tnecu.org
68104,KINGSPORT PRESS CU,KINGSPORT,TN,http://www.kpcu.org
68112,W. VIRGINIA STATE CONVENTION,Hilltop,WV,
68113,LOCAL NO. 317 I.A.F.F.,Charleston,WV,
68119,VANDERBILT,Nashville,TN,https://www.vanderbiltcu.org
68120,HARDIN COUNTY HOSPITAL EMPLOYEES,Savannah,TN,
68124,PATHWAY,CLEVELAND,TN,http://www.pathwaycredit.com
68126,GREENEVILLE WORKS EMPLS. SAV. ASSN.,GREENEVILLE,TN,
68127,GREENEVILLE CITY EMPLOYEES',Greeneville,TN,
68135,METROPOLITAN TEACHERS,NASHVILLE,TN,http://metrotcu.org
68137,MASS BAY,SOUTH BOSTON,MA,http://www.massbaycu.org
68138,HORIZON,Kingsport,TN,http://www.myhorizoncu.org
68144,HURD EMPLOYEES,Greeneville,TN,
68148,ENBRIGHT,Nashville,TN,https://www.enbrightcu.com
68150,"IMPACT CREDIT UNION, INC.",Clyde,OH,http://www.impactcu.org
68153,WCG EMPLOYEES,MARTIN,TN,
68161,A.U.B. EMPLOYEES',Athens,TN,
68165,OLIVET BAPTIST,Cordova,TN,
68167,COLLEGEDALE,Collegedale,TN,http://www.collegedale.org
68171,GATEWAY,CLARKSVILLE,TN,http://www.gatewaycreditunion.com
68172,KOIN,Brentwood,TN,http://www.koincu.org
68173,HEALTHCARE SERVICES,CHATTANOOGA,TN,http://www.hscu.net
68180,BURLINGTON NORTHERN SANTA FE RAILWY,CICERO,IL,
68181,EDUCATIONAL COMMUNITY ALLIANCE,TOLEDO,OH,http://www.educacu.com
68186,COLUMBIA COMMUNITY,VANCOUVER,WA,http://www.columbiacu.org
68187,BAXTER,Vernon Hills,IL,http://www.bcu.org
68190,MONTANA EDUCATORS',Missoula,MT,http://www.mtedcu.org
68196,RED CANOE,LONGVIEW,WA,http://www.redcanoecu.com
