,CHARTER,CITY,WEBADDR,STNAME,NAME,ID
19493,0,Englewood Cliffs,,New Jersey,Bridge View Bank,32869
19494,10189,La Coste,,Texas,The La Coste National Bank,3287
19495,0,Belleville,,Illinois,Frontier Federal Savings Bank,32870
19496,0,Bozeman,,Montana,Big Sky Western Bank,32871
19497,21972,Memphis,,Tennessee,Enterprise National Bank,32872
19498,0,Chariton,,Iowa,FIRSTCENTRAL Federal Savings Bank,32873
19499,0,Stuttgart,,Arkansas,Grand Prairie Federal Savings and Loan Association,32874
19500,0,Amarillo,,Texas,Palo Duro Federal Savings and Loan Association,32875
19501,0,Bismarck,,North Dakota,"First Savings Association, F.A.",32876
19502,0,Minot,,North Dakota,Midwest Federal Savings Bank of Minot,32877
19503,18770,Landover,,Maryland,Prince George's National Bank,32878
19504,0,Uvalde,,Texas,Uvalde Federal Savings and Loan Association,32879
19505,12747,La Feria,,Texas,The First National Bank of La Feria,3288
19506,0,Cape Girardeau,,Missouri,"Colonial Savings and Loan Assocition, F.A.",32880
19507,0,Chatsworth,,California,Investment Federal Savings and Loan Association,32881
19508,0,Brookhaven,,Mississippi,Brookhaven Federal Savings and Loan Association,32882
19509,0,Houston,,Texas,Standard Federal Savings and Loan Association,32883
19510,0,Karnes City,,Texas,Karnes County Federal Savings and Loan Association,32884
19511,0,Lake Charles,,Louisiana,"Louisiana Savings Association, F.A.",32885
19512,0,Coushatta,,Louisiana,Red River Federal Savings and Loan Association,32886
19513,0,Jacksonville,,Florida,Duval Federal Savings Association,32887
19514,0,Randallstown,,Maryland,"Liberty Savings Bank, F.S.B.",32888
19515,0,Timonium,,Maryland,"Vermont Savings Association, F.A.",32889
19516,3906,La Grange,www.nbt-texas.com,Texas,National Bank & Trust,3289
19517,0,Des Moines,,Iowa,American Federal Savings Association of Iowa,32890
19518,0,Fairmont,,Minnesota,Fairmont Federal Savings Association,32891
19519,0,Danville,,Illinois,"Fidelity Savings Bank, F.S.B.",32892
19520,0,Columbus,,Ohio,"Freedom Savings Association, F.A.",32893
19521,0,Columbus,,Nebraska,Equitable Federal Savings and Loan Association,32894
19522,0,Tulsa,,Oklahoma,State Federal Savings Association,32895
19523,0,Omaha,,Nebraska,Heritage Federal Savings Bank of Omaha,32896
19524,22791,Columbus,,Georgia,"Universal Bank, National Association",32897
19525,0,St. Charles,,Illinois,St. Charles Federal Savings Association,32898
19526,0,Prairie Village,,Kansas,Colonial Federal Savings Association,32899
19527,0,York,,Nebraska,First Federal Savings Association of York,32900
19528,0,Salt Lake City,,Utah,Williamsburg Federal Savings and Loan Association,32901
19529,0,Brookfield,,Wisconsin,Eastbrook State Bank,32902
19530,22002,Morrow,,Georgia,Clayton National Bank,32903
19531,0,La Plata,,Maryland,County First Bank,32904
19532,0,Germantown,,Tennessee,Nashoba Bank,32905
19533,0,Walnut Creek,,California,Bank of America Community Development Bank,32906
19534,0,Terre Haute,,Indiana,"The Morris Plan Company of Terre Haute, Inc.",32907
19535,0,Tustin,www.tustin.bank,California,Tustin Community Bank,32908
19536,22005,Starke,,Florida,First National Bank of Bradford County,32909
19537,11163,Lamesa,,Texas,The First National Bank of Lamesa,3291
19538,0,Lexington,www.whitakerbank.com,Kentucky,Whitaker Bank,32912
19539,0,Fairfield,,New Jersey,West Jersey Community Bank,32913
19540,22031,Lompoc,,California,El Camino National Bank,32914
19541,0,Winston-Salem,,North Carolina,Enterprise Bank and Trust Company,32915
19542,21660,Rialto,,California,"Inland Community Bank, National Association",32916
19543,0,North Palm Beach,,Florida,Enterprise Bank of Florida,32917
19544,21980,Vero Beach,,Florida,"Citrus Bank, National Association",32918
19545,22033,Reston,,Virginia,Patriot National Bank,32919
19546,13111,Lamesa,www.lamesanb.com,Texas,The Lamesa National Bank,3292
19547,21994,Charleston,,South Carolina,"Bank of Charleston, National Association",32920
19548,18767,Prospect Heights,,Illinois,"Household Bank (Illinois), N.A.",32921
19549,0,Diamondville,,Wyoming,First Federal Savings Bank,32922
19550,0,Dallas,,Oregon,Family Federal Savings Association,32923
19551,0,Henderson,,Kentucky,"Henderson Home Savings and Loan Association, F.A.",32924
19552,0,North Riverside,,Illinois,Clyde Federal Savings Association,32925
19553,0,Phoenix,,Arizona,Sentinel Federal Savings and Loan Association,32926
19554,0,Yorba Linda,,California,Western Empire Federal Savings and Loan Association,32927
19555,0,Fairmont,,West Virginia,First Standard Federal Savings Association,32928
19556,0,Bluefield,,West Virginia,First Federal Savings Association of Bluefield,32929
19557,0,Lampasas,https://www.firsttexasbank.bank,Texas,First Texas Bank,3293
19558,0,Greenwood,,Mississippi,Greenwood Federal Savings and Loan Association,32930
19559,0,Walla Walla,,Washington,Frontier Federal Savings Association,32931
19560,0,Richmond,,Virginia,Security Federal Savings Association,32932
19561,0,Casper,,Wyoming,"Provident Savings Association, F.A.",32933
19562,0,Nashville,,Tennessee,"Investors Savings Bank, F.S.B.",32934
19563,0,Hiawatha,,Kansas,The Hiawatha Federal Savings Association,32935
19564,0,Charlotte,,North Carolina,"North Carolina Savings and Loan Association, F.A.",32936
19565,0,Bartlesville,,Oklahoma,Peoples Federal Savings Association,32937
19566,0,Phoenix,,Arizona,MeraBank Federal Savings Bank,32938
19567,0,Dalton,,Georgia,Dalton/Whitfield Bank & Trust,32939
19568,7572,Lampasas,,Texas,The Peoples National Bank of Lampasas,3294
19569,0,Presque Isle,,Maine,First Citizens Bank,32940
19570,0,El Paso,www.WestStarBank.com,Texas,WestStar Bank,32941
19571,0,Ormond Beach,,Florida,Tomoka State Bank,32942
19572,0,Conroe,,Texas,"Texasbanc, FSB",32943
19573,0,North Richland Hills,,Texas,Nowlin Federal Savings Association,32944
19574,0,Whitestone,,New York,Whitestone Federal Savings and Loan Association,32945
19575,0,Fort Dodge,,Iowa,Sun Federal Savings and Loan Association,32946
19576,0,Detroit Lakes,,Minnesota,"Lakeland Savings Bank, F.S.B.",32947
19577,0,Wichita Falls,,Texas,First Federal Savings Association of Wichita Falls,32948
19578,0,Corinth,,Mississippi,"Great American Savings and Loan Association, F.A.",32949
19579,11423,Lancaster,,Texas,"United Bank, National Association",3295
19580,0,Vandergrift,,Pennsylvania,"Vanguard Savings Bank, FSB",32950
19581,0,East Moline,,Illinois,Community Federal Savings Bank,32951
19582,0,Buffalo,,New York,Empire Federal Savings Bank of America,32952
19583,0,Cape Girardeau,,Missouri,AmeriFirst Bank of Cape Girardeau,32953
19584,0,Kennesaw,,Georgia,The Westside Bank & Trust Company,32954
19585,0,Seattle,,Washington,Washington First International Bank,32955
19586,0,Danville,,Pennsylvania,Montour Bank,32956
19587,0,Winter Haven,,Florida,"Haven Savings and Loan Association, F.A.",32958
19588,0,Libertyville,,Illinois,Harris Bank Libertyville,32959
19589,0,Little Rock,,Arkansas,Arkansas Bankers Bank,32960
19590,0,Elizabeth City,,North Carolina,New East Bank of the Albemarle,32963
19591,22015,Kansas City,,Missouri,"Bank Midwest, National Association",32964
19592,0,Bedford,,New Hampshire,Centerpoint Bank,32965
19593,0,Union,,New Jersey,American Union Bank,32966
19594,0,Woodridge,,Illinois,DuPage Valley State Bank,32967
19595,0,Union Springs,www.lifestepsbank.com,Alabama,LifeSteps Bank & Trust,32968
19596,0,Slidell,,Louisiana,Fontainebleau Community Bank,32969
19597,5001,Laredo,,Texas,The Laredo National Bank,3297
19598,0,Kingston,,Pennsylvania,Valley Community Bank,32970
19599,0,Phoenix,,Arizona,Bank of America Arizona,32971
19600,22274,Nebraska City,,Nebraska,American National Bank,32972
19601,0,Miami,,Florida,Bank of North America,32973
19602,0,New Orleans,www.gulfbank.com,Louisiana,Gulf Coast Bank and Trust Company,32974
19603,0,Medford,,Oregon,PremierWest Bank,32975
19604,0,Huntington Beach,,California,Huntington Federal Savings and Loan Association,32976
19605,0,Auburn,,Washington,Cascade Community Bank,32977
19606,0,Tustin,,California,Constitution Federal Savings Association,32978
19607,0,Albuquerque,,New Mexico,ABQ Federal Savings Bank,32979
19608,12382,Leonard,,Texas,The Leonard National Bank,3298
19609,0,Longmont,,Colorado,First America Federal Savings Bank,32980
19610,0,Hanford,,California,Westport Federal Savings Bank,32981
19611,0,Princeton,,New Jersey,Nassau Federal Savings and Loan Association,32982
19612,0,Maplewood,,New Jersey,Yorkwood Federal Savings and Loan Association,32983
19613,0,Clearwater,,Florida,Pioneer Federal Savings Bank,32984
19614,0,Miami,,Florida,CenTrust Federal Savings Bank,32985
19615,22278,Memphis,,Tennessee,"First Commercial Bank, National Association of Memphis",32986
19616,0,Mesquite,,Nevada,First Security Bank of Nevada,32987
19617,0,Brunswick,,Georgia,The First Bank of Brunswick,32988
19618,0,San Antonio,,Texas,Texas Federal Savings Association,32989
19619,12798,Levelland,,Texas,The First National Bank of Levelland,3299
19620,22518,Roseville,,California,Roseville 1st National Bank,32990
19621,0,Seaside,,California,Cypress Bank,32991
19622,24908,Salt Lake City,,Utah,"Morgan Stanley Bank, National Association",32992
19623,22288,Rocky Hill,,New Jersey,Amboy National Bank,32993
19624,0,Houston,,Texas,"United Savings Association of the Southwest, Federal Savings Bank",32994
19625,0,Oxford,,North Carolina,Granville United Bank,32995
19626,22034,Enumclaw,,Washington,Mt. Rainier National Bank,32996
19627,0,Drew,,Mississippi,Delta Bank & Trust,32997
19628,22295,New York City,,New York,"New York Capital Bank, National Association",32998
19629,0,New Orleans,,Louisiana,"Home Savings and Loan Association, F.A.",32999
19630,0,New Orleans,,Louisiana,"Central Savings and Loan Association, F.A.",33000
19631,22104,Greenville,,South Carolina,Summit National Bank,33003
19632,22078,Hemet,,California,"Valley Merchants Bank, National Association",33004
19633,0,Collinsville,www.fcbbanks.com,Illinois,FCB Banks,33005
19634,0,New Athens,,Illinois,New Athens Federal Savings and Loan Association,33006
19635,0,New Orleans,,Louisiana,"United Federal Savings, F.A.",33007
19636,0,Rehoboth Beach,http://WWW.COUNTYBANKDEL.COM,Delaware,County Bank,33009
19637,0,Liberty,flb.bank,Texas,First Liberty Bank,3301
19638,0,Pine Mountain,www.firstpeoplesbank.com,Georgia,First Peoples Bank,33010
19639,0,Wolfeboro,,New Hampshire,Community Bank and Trust Company,33011
19640,23006,San Gabriel,www.asianpacificbank.com,California,Asian Pacific National Bank,33013
19641,18773,Temecula,,California,Temecula Valley National Bank,33014
19642,22046,Roseville,,Minnesota,"Roseville Community Bank, National Association",33015
19643,0,Orlando,,Florida,SouthTrust Bank of Orlando,33016
19644,0,Clearwater,,Florida,"Enterprise Federal Savings, F.S.A.",33017
19645,0,Warner Robins,,Georgia,First Federal Savings Association,33018
19646,0,Deerfield Beach,,Florida,Investors Federal Savings Bank,33019
19647,10476,Linden,www.texanabank.com,Texas,"Texana Bank, National Association",3302
19648,0,Annapolis,,Maryland,First Federal Savings Bank of Annapolis,33020
19649,0,Crestview Hills,,Kentucky,"The Bank of Kentucky, Inc.",33022
19650,0,Seabrook,,New Hampshire,The Family Savings Bank of New Hampshire,33023
19651,0,Lawrenceville,,Georgia,Colonial Bank,33024
19652,0,Redlands,,California,1st Centennial Bank,33025
19653,0,Deland,www.mysuretybank.com,Florida,Surety Bank,33026
19654,0,Valdosta,,Georgia,Valdosta Bank and Trust,33027
19655,21919,Woodstock,,Georgia,North Georgia National Bank,33028
19656,0,New Orleans,,Louisiana,Whitney Bank,33029
19657,10598,Lipan,,Texas,The First National Bank of Lipan,3303
19658,0,Plainfield,,New Jersey,First Atlantic Federal Savings and Loan Association,33030
19659,0,Brooklyn,,New York,"Nassau Savings and Loan Association, F.A.",33031
19660,0,Monaca,,Pennsylvania,Colony Federal Savings Bank,33032
19661,0,Massillon,,Ohio,"First Savings and Loan Company, F.A.",33033
19662,0,Laurel,,Mississippi,Southeastern Federal Savings Bank,33034
19663,0,Lamar,,Colorado,Heritage Federal Savings Association,33035
19664,0,Los Angeles,,California,First Network Federal Savings Bank,33036
19665,0,San Francisco,,California,Pacific Coast Federal Savings Association,33037
19666,0,Manasquan,,New Jersey,Mutual Aid Federal Savings and Loan Association,33038
19667,0,Carlsbad,,New Mexico,Security Federal Savings Bank,33039
19668,0,Littlefield,,Texas,AIMBank,3304
19669,0,Batesville,,Mississippi,"Mississippi Savings Bank, F.S.B.",33040
19670,0,Breaux Bridge,,Louisiana,First Federal Savings Association of Breaux Bridge,33041
19671,0,Craig,,Colorado,Great West Federal Savings Bank,33042
19672,0,Arlington,,Texas,"The Federal Savings Banc, F.A.",33043
19673,0,Santa Barbara,,California,Santa Barbara Federal Savings and Loan Association,33044
19674,0,Paterson,,New Jersey,"United Savings Bank, F.S.B.",33045
19675,0,Jennings,,Louisiana,Jennings Federal Savings Association,33046
19676,0,Jonesboro,,Louisiana,Jonesboro Federal Savings Association,33047
19677,0,Borger,,Texas,First Federal Savings Association,33048
19678,0,Conroe,,Texas,First Federal Savings Association of Conroe,33049
19679,6169,Livingston,www.fnblivingston.com,Texas,The First National Bank of Livingston,3305
19680,0,San Jose,,California,Saratoga Federal Savings and Loan Association,33050
19681,0,Huntington Beach,,California,Mercury Federal Savings and Loan Association,33051
19682,0,Tucson,,Arizona,Pima Federal Savings and Loan Association,33052
19683,0,Oak Park,,Illinois,"Great American Savings and Loan Association, F.A.",33053
19684,0,New Braunfels,,Texas,"First Federal Savings, FSA",33054
19685,0,Fort Smith,,Arkansas,"First America Savings Bank, FSB",33055
19686,0,Elgin,,Texas,Remington Federal Savings Association,33056
19687,0,Windom,,Minnesota,"United Savings Bank, F.S.B.",33057
19688,0,South San Francisco,,California,Peninsula Federal Savings Association,33058
19689,0,Houston,,Texas,Universal Federal Savings Association,33059
19690,0,Baton Rouge,,Louisiana,First City Federal Savings and Loan Association,33060
19691,0,New Orleans,,Louisiana,Citizens Homestead FSA,33061
19692,0,New Orleans,,Louisiana,Security Homestead FSA,33062
19693,0,New Orleans,,Louisiana,"American Savings and Loan Association, FA",33063
19694,0,Slidell,,Louisiana,"South Savings and Loan Association, FA",33064
19695,0,Kenner,,Louisiana,Delta Federal Savings and Loan Association,33065
19696,0,Lubbock,,Texas,Caprock Federal Savings and Loan Association,33066
19697,0,Houma,,Louisiana,"Terrebonne Savings and Loan Association, FA",33067
19698,0,San Antonio,,Texas,"First Gibraltar Bank, A Federal Savings Bank San Antonio",33069
19699,0,Los Angeles,,California,"Lincoln Savings and Loan Association, FA",33070
19700,22035,Ashburn,,Georgia,Community National Bank,33073
19701,0,Fayetteville,,Georgia,First Citizens Bank,33074
19702,22332,Denver,,Colorado,"The Bank of Cherry Creek, National Association",33075
19703,0,Midland,,Texas,"First Bankers Trust and Savings Association, F.A.",33076
19704,0,Delphi,,Indiana,"Hometown Savings Bank, FSB",33077
19705,0,Worcester,,Massachusetts,Home Federal Savings Bank of Worcester,33078
19706,0,Sunrise,,Florida,Great Life Federal Savings Association,33079
19707,0,San Francisco,,California,Time Federal Savings and Loan Association,33080
19708,0,Weatherford,,Texas,"Mutual Savings and Loan Association, F.A.",33081
19709,0,Aurora,,Colorado,Capitol Federal Savings and Loan Association,33082
19710,0,Trenton,,New Jersey,"United Savings and Loan Association of Trenton, F.A.",33083
19711,0,Dallas,,Texas,Southwest Federal Savings Association,33084
19712,0,Moultrie,,Georgia,"Moultrie Savings Bank, F.S.B.",33085
19713,0,Metairie,,Louisiana,"First Savings Bank of New Orleans, F.S.B.",33086
19714,0,Newport Beach,,California,"Charter Savings Bank, F.S.B.",33087
19715,0,Gulfport,,Mississippi,Southern Federal Savings Bank,33088
19716,0,Stamford,,Connecticut,Charter Federal Savings Association,33089
19717,4077,Longview,,Texas,"MBank Longview, National Association",3309
19718,0,San Antonio,,Texas,Travis Federal Savings and Loan Association,33090
19719,0,Marietta,,Ohio,Pioneer Federal Savings and Loan Association,33091
19720,0,Austin,,Texas,Windsor Federal Savings Association,33092
19721,0,Jackson,,Mississippi,First Jackson Federal Savings Bank,33093
19722,0,Salt Lake City,,Utah,"Home Savings Bank, F.S.B.",33094
19723,0,Daytona Beach,,Florida,American Pioneer Federal Savings Bank,33095
19724,0,San Diego,,California,Imperial Federal Savings Association,33096
19725,0,Kansas City,,Missouri,First Federal Savings Bank and Trust,33097
19726,22289,Colorado Springs,,Colorado,The Western National Bank of Academy Boulevard,33099
19727,12411,Longview,,Texas,Longview National Bank,3310
19728,0,Fayetteville,,North Carolina,"Guaranty Savings Bank, FSB",33100
19729,0,Summit,,Illinois,"Summit First Savings and Loan Association, F.A.",33101
19730,0,Kennett,,Missouri,"UNICO Bank, Federal Savings Bank",33102
19731,708857,Oakland,www.gatewayfsb.com,California,"Gateway Bank, F.S.B.",33103
